compound_id,dataset_role,source,source_record_id,casrn,name,raw_smiles,canonical_smiles,parent_smiles,standard_inchikey,connectivity_key,murcko_scaffold,label_raw,label_binary,label_category,label_candidate,label_confidence,endpoint,species,route,reference,rdkit_mol_ok,standardization_notes,formal_charge_before,formal_charge_after,uncharging_applied,residual_charge,tautomer_standardized,clear_positive_records,clear_negative_records,uncertain_records,nonclear_disagreement,external_overlap,label_evidence_json
DEVELOPMENT:RWJQYSGDSYIGMC-UHFFFAOYSA-N,development,iris,"[""DTXSID3024154:woe:1""]",36734-19-7,Iprodione,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,CC(C)NC(=O)n1cc(O)n(-c2cc(Cl)cc(Cl)c2)c1=O,RWJQYSGDSYIGMC-UHFFFAOYSA-N,RWJQYSGDSYIGMC,O=c1[nH]ccn1-c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,已执行互变异构体规范化,[0],0,False,False,True,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3024154:woe:1""}]"
DEVELOPMENT:RZXIRSKYBISPGF-UHFFFAOYSA-N,development,iris,"[""DTXSID4030047:woe:1""]",68631-49-2,"2,2',4,4',5,5'-Hexabromodiphenyl ether (BDE-153)",C1=C(C(=CC(=C1Br)Br)Br)OC2=CC(=C(C=C2Br)Br)Br,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,RZXIRSKYBISPGF-UHFFFAOYSA-N,RZXIRSKYBISPGF,c1ccc(Oc2ccccc2)cc1,"[""Inadequate information to assess carcinogenic potential""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 2005)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""Inadequate information to assess carcinogenic potential"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4030047:woe:1""}]"
DEVELOPMENT:SLXKOJJOQWFEFD-UHFFFAOYSA-N,development,cpdb,"[""43103""]",60-32-2,6-AMINOCAPROIC ACID,OC(=O)CCCCCN,NCCCCCC(=O)O,NCCCCCC(=O)O,SLXKOJJOQWFEFD-UHFFFAOYSA-N,SLXKOJJOQWFEFD,,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2192""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""43103""}]"
DEVELOPMENT:SMDHCQAYESWHAE-UHFFFAOYSA-N,development,iris,"[""DTXSID3023899:woe:1""]",1861-40-1,Benefin,CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],SMDHCQAYESWHAE-UHFFFAOYSA-N,SMDHCQAYESWHAE,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3023899:woe:1""}]"
DEVELOPMENT:SMWDFEZZVXVKRB-UHFFFAOYSA-N,development,iris,"[""DTXSID1021798:woe:1"", ""DTXSID1021798:woe:2""]",91-22-5,Quinoline,C1=CC=C2C(=C1)C=CC=N2,c1ccc2ncccc2c1,c1ccc2ncccc2c1,SMWDFEZZVXVKRB-UHFFFAOYSA-N,SMWDFEZZVXVKRB,c1ccc2ncccc2c1,"[""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"", ""Known/likely human carcinogen""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)"", ""Proposed Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1996)""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""Known/likely human carcinogen"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID1021798:woe:1""}, {""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID1021798:woe:2""}]"
DEVELOPMENT:SPEJYXWMSKCTFT-UHFFFAOYSA-N,development,iris,"[""DTXSID2024248:woe:1""]",25329-35-5,Pentachlorocyclopentadiene,C1(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,ClC1=C(Cl)C(Cl)C(Cl)=C1Cl,ClC1=C(Cl)C(Cl)C(Cl)=C1Cl,SPEJYXWMSKCTFT-UHFFFAOYSA-N,SPEJYXWMSKCTFT,C1=CCC=C1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID2024248:woe:1""}]"
DEVELOPMENT:SPSSULHKWOKEEL-UHFFFAOYSA-N,development,iris,"[""DTXSID7024372:woe:1""]",118-96-7,"2,4,6-Trinitrotoluene (TNT)",CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],SPSSULHKWOKEEL-UHFFFAOYSA-N,SPSSULHKWOKEEL,c1ccccc1,"[""C (Possible human carcinogen)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""C (Possible human carcinogen)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7024372:woe:1""}]"
DEVELOPMENT:STJLVHWMYQXCPB-UHFFFAOYSA-N,development,iris,"[""DTXSID8024280:woe:1""]",60207-90-1,Propiconazole,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,STJLVHWMYQXCPB-UHFFFAOYSA-N,STJLVHWMYQXCPB,c1ccc(C2(Cn3cncn3)OCCO2)cc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8024280:woe:1""}]"
DEVELOPMENT:SUAKHGWARZSWIH-UHFFFAOYSA-N,development,cpdb,"[""32185"", ""32186""]",617-84-5,DIETHYLFORMAMIDE,O=CN(CC)CC,CCN(C=O)CC,CCN(C=O)CC,SUAKHGWARZSWIH-UHFFFAOYSA-N,SUAKHGWARZSWIH,,"[""0""]",,uncertain,,none,carcinogenicity,r,gav,"[""104""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32185""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32186""}]"
DEVELOPMENT:SWJPEBQEEAHIGZ-UHFFFAOYSA-N,development,iris,"[""DTXSID4024012:woe:1""]",106-37-6,"1,4-Dibromobenzene",C1=CC(=CC=C1Br)Br,Brc1ccc(Br)cc1,Brc1ccc(Br)cc1,SWJPEBQEEAHIGZ-UHFFFAOYSA-N,SWJPEBQEEAHIGZ,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4024012:woe:1""}]"
DEVELOPMENT:SXQBHARYMNFBPS-UHFFFAOYSA-N,development,iris,"[""DTXSID8024153:woe:1""]",193-39-5,"Indeno[1,2,3-cd]pyrene",C1=CC=C2C(=C1)C3=C4C2=CC5=CC=CC6=C5C4=C(C=C6)C=C3,c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,SXQBHARYMNFBPS-UHFFFAOYSA-N,SXQBHARYMNFBPS,c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,"[""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8024153:woe:1""}]"
DEVELOPMENT:SYJFEGQWDCRVNX-UHFFFAOYSA-N,development,iris,"[""DTXSID6034554:woe:1""]",2764-72-9,Diquat,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,SYJFEGQWDCRVNX-UHFFFAOYSA-N,SYJFEGQWDCRVNX,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,保留形式电荷+2,[2],2,False,True,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID6034554:woe:1""}]"
DEVELOPMENT:TVDSBUOJIPERQY-UHFFFAOYSA-N,development,iris,"[""DTXSID5021883:woe:1""]",107-19-7,Propargyl alcohol,C#CCO,C#CCO,C#CCO,TVDSBUOJIPERQY-UHFFFAOYSA-N,TVDSBUOJIPERQY,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID5021883:woe:1""}]"
DEVELOPMENT:TVLSRXXIMLFWEO-UHFFFAOYSA-N,development,iris,"[""DTXSID4024270:woe:1""]",67747-09-5,Prochloraz,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,TVLSRXXIMLFWEO-UHFFFAOYSA-N,TVLSRXXIMLFWEO,O=C(NCCOc1ccccc1)n1ccnc1,"[""C (Possible human carcinogen)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""C (Possible human carcinogen)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4024270:woe:1""}]"
DEVELOPMENT:TXCDCPKCNAJMEE-UHFFFAOYSA-N,development,iris,"[""DTXSID2021993:woe:1""]",132-64-9,Dibenzofuran,C1=CC=C2C(=C1)C3=CC=CC=C3O2,c1ccc2c(c1)oc1ccccc12,c1ccc2c(c1)oc1ccccc12,TXCDCPKCNAJMEE-UHFFFAOYSA-N,TXCDCPKCNAJMEE,c1ccc2c(c1)oc1ccccc12,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID2021993:woe:1""}]"
DEVELOPMENT:UBCKGWBNUIFUST-BJMVGYQFSA-N,development,iris,"[""DTXSID1021320:woe:1""]",961-11-5,Tetrachlorovinphos,COP(=O)(OC)O/C(=C/Cl)/C1=CC(=C(C=C1Cl)Cl)Cl,COP(=O)(OC)O/C(=C/Cl)c1cc(Cl)c(Cl)cc1Cl,COP(=O)(OC)O/C(=C/Cl)c1cc(Cl)c(Cl)cc1Cl,UBCKGWBNUIFUST-BJMVGYQFSA-N,UBCKGWBNUIFUST,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID1021320:woe:1""}]"
DEVELOPMENT:UBDUBBTYCRJUHW-UHFFFAOYSA-N,development,iris,"[""DTXSID8023975:woe:1""]",934-73-6,p-Chlorophenyl methyl sulfoxide,CS(=O)C1=CC=C(C=C1)Cl,C[S+]([O-])c1ccc(Cl)cc1,C[S+]([O-])c1ccc(Cl)cc1,UBDUBBTYCRJUHW-UHFFFAOYSA-N,UBDUBBTYCRJUHW,c1ccccc1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8023975:woe:1""}]"
DEVELOPMENT:UCKYOOZPSJFJIZ-XVKVHKPRSA-N,development,cpdb,"[""40664"", ""40665""]",18771-50-1,"3,4,5,6-TETRAHYDROURIDINE",O1[C@@H](N2CCC(O)NC2=O)[C@H](O)[C@H](O)[C@H]1CO,O=C1NC(O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C1NC(O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,UCKYOOZPSJFJIZ-XVKVHKPRSA-N,UCKYOOZPSJFJIZ,O=C1NCCCN1C1CCCO1,"[""0""]",,uncertain,,none,carcinogenicity,r,ipj,"[""1906""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""40664""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""40665""}]"
DEVELOPMENT:UDPGUMQDCGORJQ-UHFFFAOYSA-N,development,iris,"[""DTXSID7024085:woe:1""]",16672-87-0,Ethephon,C(CCl)P(=O)(O)O,O=P(O)(O)CCCl,O=P(O)(O)CCCl,UDPGUMQDCGORJQ-UHFFFAOYSA-N,UDPGUMQDCGORJQ,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7024085:woe:1""}]"
DEVELOPMENT:UFFBMTHBGFGIHF-UHFFFAOYSA-N,development,cpdb,"[""48254""]",87-62-7,"2,6-DIMETHYLANILINE",Nc1c(C)cccc1C,Cc1cccc(C)c1N,Cc1cccc(C)c1N,UFFBMTHBGFGIHF-UHFFFAOYSA-N,UFFBMTHBGFGIHF,c1ccccc1,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2606""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""48254""}]"
DEVELOPMENT:UGNWTBMOAKPKBL-UHFFFAOYSA-N,development,cpdb,"[""31651"", ""31652"", ""31653"", ""31654"", ""31655"", ""31656"", ""31657"", ""31658"", ""31659"", ""31660"", ""31661"", ""31662""]",118-75-2,CHLORANIL,ClC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,UGNWTBMOAKPKBL-UHFFFAOYSA-N,UGNWTBMOAKPKBL,O=C1C=CC(=O)C=C1,"[""0""]",,uncertain,,none,carcinogenicity,m,orl,"[""1241""]",True,,[0],0,False,False,False,0,0,12,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31651""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31652""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31653""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31657""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31658""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31659""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31654""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31655""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31656""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31660""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31661""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""31662""}]"
DEVELOPMENT:UHXUZOCRWCRNSJ-UHFFFAOYSA-N,development,iris,"[""DTXSID1022267:woe:1""]",16752-77-5,Methomyl,CC(=NOC(=O)NC)SC,CNC(=O)ON=C(C)SC,CNC(=O)ON=C(C)SC,UHXUZOCRWCRNSJ-UHFFFAOYSA-N,UHXUZOCRWCRNSJ,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID1022267:woe:1""}]"
DEVELOPMENT:UNAHYJYOSSSJHH-UHFFFAOYSA-N,development,iris,"[""DTXSID8024238:woe:1""]",19044-88-3,Oryzalin,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],UNAHYJYOSSSJHH-UHFFFAOYSA-N,UNAHYJYOSSSJHH,c1ccccc1,"[""C (Possible human carcinogen)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""C (Possible human carcinogen)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8024238:woe:1""}]"
DEVELOPMENT:UPMLOUAZCHDJJD-UHFFFAOYSA-N,development,iris,"[""DTXSID7025180:woe:1"", ""DTXSID7025180:woe:2""]",101-68-8,Methylene Diphenyl Diisocyanate (monomeric MDI) and polymeric MDI (PMDI),C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,UPMLOUAZCHDJJD-UHFFFAOYSA-N,UPMLOUAZCHDJJD,c1ccc(Cc2ccccc2)cc1,"[""Carcinogenic potential cannot be determined"", ""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)"", ""Proposed Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1996)""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7025180:woe:1""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""Carcinogenic potential cannot be determined"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7025180:woe:2""}]"
DEVELOPMENT:UPMXNNIRAGDFEH-UHFFFAOYSA-N,development,iris,"[""DTXSID3022162:woe:1""]",1689-84-5,Bromoxynil,C1=C(C=C(C(=C1Br)O)Br)C#N,N#Cc1cc(Br)c(O)c(Br)c1,N#Cc1cc(Br)c(O)c(Br)c1,UPMXNNIRAGDFEH-UHFFFAOYSA-N,UPMXNNIRAGDFEH,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3022162:woe:1""}]"
DEVELOPMENT:UXADOQPNKNTIHB-UHFFFAOYSA-N,development,iris,"[""DTXSID9023881:woe:1""]",74115-24-5,Apollo,C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,UXADOQPNKNTIHB-UHFFFAOYSA-N,UXADOQPNKNTIHB,c1ccc(-c2nnc(-c3ccccc3)nn2)cc1,"[""C (Possible human carcinogen)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""C (Possible human carcinogen)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID9023881:woe:1""}]"
